Product ID,Date,Store ID,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments,Day,Month,Year,Predicted Sales Quantity,High Demand
7880,2024-03-26,71,110,92.79,0,1,0,0,1,26,3,2024,397.41714,True
6384,2024-09-13,41,400,30.73,1,0,2,0,0,13,9,2024,397.36026,True
2848,2024-12-21,31,480,50.67,1,1,1,1,1,21,12,2024,397.3106,True
8218,2024-01-09,96,456,35.17,0,0,0,1,0,9,1,2024,397.10162,True
1086,2024-10-20,9,421,58.66,1,1,0,2,0,20,10,2024,397.03043,True
6234,2024-02-09,48,411,93.38,1,1,2,1,2,9,2,2024,396.8081,True
1225,2024-12-30,78,423,52.84,1,0,2,1,0,30,12,2024,396.60574,True
4819,2024-03-05,3,432,91.73,1,0,0,0,0,5,3,2024,396.53577,True
5409,2024-01-25,61,478,12.53,0,1,1,0,1,25,1,2024,396.45316,True
4212,2024-03-24,97,448,76.76,1,0,0,2,2,24,3,2024,396.29514,True
2363,2024-05-05,67,494,24.48,1,0,0,0,0,5,5,2024,396.24872,True
6592,2024-08-23,28,378,98.12,0,1,0,2,2,23,8,2024,396.21756,True
7140,2024-04-09,81,481,71.09,1,1,2,1,1,9,4,2024,396.12772,True
1253,2024-07-14,52,490,53.38,0,1,0,1,1,14,7,2024,396.11804,True
1008,2024-07-25,62,490,22.86,0,1,1,0,0,25,7,2024,396.04816,True
2198,2024-03-17,86,409,5.87,0,0,1,0,1,17,3,2024,396.00385,True
8075,2024-07-11,13,389,74.28,0,1,2,0,0,11,7,2024,395.97968,True
4293,2024-07-19,43,495,87.11,0,1,1,0,2,19,7,2024,395.93292,True
4194,2024-10-19,6,414,63.88,1,1,0,2,0,19,10,2024,395.73758,True
7251,2024-04-15,90,473,89.63,1,0,1,2,2,15,4,2024,395.72144,True
5927,2024-12-07,7,406,41.45,0,0,0,2,2,7,12,2024,395.63165,True
6012,2024-08-21,8,497,52.9,1,0,0,2,2,21,8,2024,395.53372,True
5834,2024-06-04,7,411,40.06,0,1,0,2,2,4,6,2024,395.42365,True
7132,2024-08-11,11,232,47.6,1,1,0,1,1,11,8,2024,395.22345,True
8366,2024-02-25,81,403,73.33,1,1,0,0,0,25,2,2024,395.19983,True
2551,2024-06-10,14,370,74.67,0,1,2,2,0,10,6,2024,395.18582,True
5472,2024-07-03,42,485,41.55,1,1,2,0,0,3,7,2024,395.15546,True
5660,2024-06-22,51,464,26.69,1,0,0,0,1,22,6,2024,395.092,True
7839,2024-04-30,42,469,37.49,1,0,1,1,2,30,4,2024,394.9877,True
7398,2024-04-20,94,448,26.87,0,0,2,1,1,20,4,2024,394.96414,True
5339,2024-11-09,6,487,93.69,0,0,0,0,1,9,11,2024,394.95908,True
5460,2024-11-02,10,427,11.52,1,1,0,1,2,2,11,2024,394.9067,True
3542,2024-02-20,63,493,93.09,1,1,2,1,2,20,2,2024,394.8945,True
6103,2024-06-04,54,405,74.86,0,1,2,0,1,4,6,2024,394.70822,True
5539,2024-07-03,88,480,62.55,1,0,2,2,1,3,7,2024,394.695,True
2009,2024-11-04,3,412,82.59,0,0,2,2,1,4,11,2024,394.64606,True
7016,2024-06-21,76,455,83.09,1,0,0,0,2,21,6,2024,394.53558,True
8328,2024-12-08,48,409,99.21,0,1,0,0,0,8,12,2024,394.53152,True
9546,2024-02-09,83,424,92.06,0,1,0,1,0,9,2,2024,394.4932,True
8029,2024-09-05,10,273,31.06,1,1,2,2,2,5,9,2024,394.44394,True
3239,2024-01-03,29,407,39.71,1,1,0,2,2,3,1,2024,394.36908,True
7223,2024-11-12,68,495,36.6,0,1,1,0,2,12,11,2024,394.30878,True
5991,2024-11-05,64,459,73.31,0,1,2,0,2,5,11,2024,394.30743,True
1526,2024-12-23,29,425,31.23,0,1,2,1,0,23,12,2024,394.26822,True
4731,2024-12-23,63,438,20.35,1,1,1,1,2,23,12,2024,394.19678,True
2770,2024-03-08,29,423,84.76,0,1,1,1,2,8,3,2024,394.0647,True
3481,2024-02-14,35,380,98.42,0,0,0,1,1,14,2,2024,393.69022,True
2949,2024-10-25,83,414,76.13,0,1,0,2,2,25,10,2024,393.5828,True
6346,2024-01-15,63,339,69.15,1,1,0,2,2,15,1,2024,393.52338,True
2120,2024-05-21,99,456,92.42,0,1,0,1,1,21,5,2024,393.46222,True
7801,2024-02-05,44,392,90.13,0,1,1,0,0,5,2,2024,393.31604,True
1185,2024-08-30,55,446,37.23,1,0,1,2,0,30,8,2024,392.84842,True
9235,2024-07-20,78,466,50.83,0,0,2,1,0,20,7,2024,392.83496,True
8286,2024-04-01,20,420,90.3,0,1,1,1,0,1,4,2024,392.74277,True
6129,2024-03-13,99,473,95.34,1,1,2,1,0,13,3,2024,392.55035,True
8326,2024-05-01,73,408,91.84,1,0,2,2,2,1,5,2024,392.4323,True
3507,2024-03-13,97,389,13.51,0,0,0,2,2,13,3,2024,392.3657,True
5825,2024-12-06,65,462,33.11,1,1,1,2,0,6,12,2024,392.0597,True
9955,2024-12-23,30,459,71.06,0,1,0,0,0,23,12,2024,391.95612,True
1232,2024-03-16,84,495,46.65,1,1,2,1,2,16,3,2024,391.92062,True
5595,2024-07-31,69,476,67.21,0,0,0,0,0,31,7,2024,391.82953,True
1909,2024-02-25,27,424,98.88,1,1,0,1,2,25,2,2024,391.69427,True
1665,2024-06-01,35,404,29.34,0,1,2,1,2,1,6,2024,391.44107,True
2443,2024-04-23,74,491,46.51,0,1,2,1,1,23,4,2024,391.2298,True
8854,2024-10-20,47,454,98.13,1,1,0,2,2,20,10,2024,391.18265,True
6882,2024-12-06,52,435,8.29,1,1,0,0,2,6,12,2024,390.947,True
8539,2024-09-02,20,440,29.72,1,1,2,1,2,2,9,2024,390.91895,True
1954,2024-01-02,27,481,28.69,1,0,2,2,0,2,1,2024,390.91467,True
4844,2024-12-01,16,375,30.32,0,0,2,0,1,1,12,2024,390.7384,True
5773,2024-08-22,9,437,93.48,0,1,2,0,0,22,8,2024,390.73495,True
2287,2024-01-02,78,392,65.37,1,0,1,0,1,2,1,2024,390.60428,True
2725,2024-06-18,72,475,39.41,0,1,2,0,0,18,6,2024,390.54623,True
2790,2024-03-10,28,484,95.83,0,0,0,1,0,10,3,2024,390.42126,True
2910,2024-11-18,32,442,37.99,0,1,1,1,0,18,11,2024,390.1408,True
9452,2024-11-28,93,423,32.44,0,1,2,0,1,28,11,2024,389.69696,True
3342,2024-02-29,43,476,24.35,0,0,2,2,1,29,2,2024,389.60992,True
6989,2024-02-01,57,461,16.39,0,0,0,2,1,1,2,2024,389.5685,True
2994,2024-04-01,77,438,20.05,1,0,0,0,0,1,4,2024,389.54858,True
6910,2024-10-18,10,115,50.8,0,0,0,1,0,18,10,2024,389.49936,True
8063,2024-04-03,82,488,16.68,1,1,1,1,2,3,4,2024,389.48346,True
6361,2024-03-01,28,463,23.15,0,1,1,0,0,1,3,2024,389.2851,True
4843,2024-03-02,25,336,88.37,1,1,1,0,0,2,3,2024,389.14676,True
8136,2024-05-10,3,489,94.64,1,1,2,2,0,10,5,2024,389.00052,True
2758,2024-11-01,34,427,27.46,0,1,1,2,0,1,11,2024,388.77332,True
9642,2024-07-21,53,467,53.36,0,0,0,0,2,21,7,2024,388.7199,True
1392,2024-03-03,36,484,18.22,0,0,0,1,1,3,3,2024,388.61478,True
8520,2024-02-29,63,452,96.64,0,1,1,0,2,29,2,2024,388.3942,True
6335,2024-01-05,16,404,89.61,0,1,0,0,1,5,1,2024,388.3397,True
2650,2024-02-11,13,436,73.03,0,0,2,1,2,11,2,2024,388.29697,True
1866,2024-08-24,23,479,19.42,1,0,1,0,2,24,8,2024,388.29578,True
3517,2024-06-20,70,457,61.79,1,1,2,2,0,20,6,2024,388.11832,True
3717,2024-12-03,38,482,46.12,1,0,1,1,0,3,12,2024,388.086,True
3901,2024-12-26,94,405,34.39,0,0,2,1,0,26,12,2024,387.91293,True
3995,2024-03-31,58,411,15.88,0,0,1,1,0,31,3,2024,387.86038,True
9571,2024-11-01,76,420,48.3,1,1,2,2,2,1,11,2024,387.5776,True
3547,2024-06-04,33,399,30.55,0,1,1,1,1,4,6,2024,387.38098,True
1717,2024-06-01,35,445,84.43,1,1,0,1,2,1,6,2024,386.90106,True
6496,2024-04-15,7,492,84.34,0,1,0,1,1,15,4,2024,386.7931,True
8120,2024-10-22,74,497,47.39,1,0,0,1,1,22,10,2024,386.2489,True
3845,2024-02-27,79,299,65.58,0,1,0,2,2,27,2,2024,385.89584,True
9683,2024-07-17,15,458,62.52,0,1,1,2,2,17,7,2024,385.7975,True
5414,2024-03-01,85,435,13.68,0,0,1,2,0,1,3,2024,385.7323,True
6189,2024-10-28,78,448,77.64,0,1,0,0,0,28,10,2024,385.6052,True
5154,2024-09-10,52,440,8.03,0,0,1,2,0,10,9,2024,385.5922,True
9280,2024-07-20,13,386,48.11,1,0,2,1,0,20,7,2024,385.4095,True
9776,2024-03-14,93,429,74.59,0,1,1,2,0,14,3,2024,385.3365,True
4353,2024-03-02,84,415,48.99,1,0,2,2,0,2,3,2024,385.21094,True
3465,2024-01-31,48,383,75.98,1,1,1,0,0,31,1,2024,385.0881,True
1882,2024-01-20,93,420,96.1,1,1,2,0,0,20,1,2024,385.05118,True
5196,2024-03-18,78,381,17.1,1,0,0,0,2,18,3,2024,385.03107,True
1589,2024-10-21,3,466,85.43,0,0,1,0,0,21,10,2024,384.8294,True
5311,2024-06-05,67,412,95.93,1,1,1,0,0,5,6,2024,384.81494,True
6496,2024-02-28,93,343,46.77,0,0,2,0,1,28,2,2024,384.67392,True
6918,2024-12-12,39,433,60.71,1,0,1,1,2,12,12,2024,384.5399,True
4300,2024-01-13,98,411,5.27,0,0,2,0,1,13,1,2024,384.4207,True
8806,2024-04-29,50,490,95.03,0,1,2,2,0,29,4,2024,384.2767,True
2222,2024-01-28,81,409,65.09,1,0,2,1,2,28,1,2024,384.24677,True
2237,2024-03-01,42,379,87.96,1,1,2,0,2,1,3,2024,383.99847,True
6215,2024-08-29,36,494,82.43,0,1,2,2,1,29,8,2024,383.9913,True
4631,2024-03-15,69,417,20.77,1,0,2,1,2,15,3,2024,383.87048,True
7365,2024-04-09,16,493,81.09,0,0,2,1,0,9,4,2024,383.7979,True
4651,2024-03-05,15,59,27.24,1,1,2,0,2,5,3,2024,383.65103,True
9970,2024-12-09,19,370,75.01,1,0,2,2,1,9,12,2024,383.5956,True
4272,2024-11-12,4,359,40.36,1,1,0,2,1,12,11,2024,383.57156,True
3057,2024-02-03,74,389,45.19,0,0,1,0,0,3,2,2024,383.52545,True
7656,2024-10-07,95,379,6.1,1,0,0,1,0,7,10,2024,383.2915,True
8462,2024-08-29,54,410,91.77,0,1,1,1,2,29,8,2024,383.28412,True
7962,2024-09-06,17,415,18.89,1,0,2,0,0,6,9,2024,382.9962,True
4537,2024-03-27,79,423,91.8,0,0,0,0,1,27,3,2024,382.9646,True
4521,2024-05-09,58,491,75.21,1,1,1,0,2,9,5,2024,382.80112,True
7310,2024-03-29,6,468,76.26,0,0,1,1,1,29,3,2024,382.6753,True
3719,2024-08-12,25,386,16.76,1,1,0,2,0,12,8,2024,382.6537,True
6437,2024-12-27,91,424,26.89,1,1,2,0,2,27,12,2024,382.46896,True
1353,2024-07-08,18,479,57.01,0,0,0,2,1,8,7,2024,382.23083,True
6959,2024-08-04,41,403,39.4,0,0,1,2,0,4,8,2024,382.14633,True
2892,2024-02-03,14,435,75.86,0,1,2,2,2,3,2,2024,382.14435,True
3032,2024-05-01,10,355,19.2,1,0,0,1,2,1,5,2024,382.11792,True
3242,2024-11-06,9,456,26.51,0,1,2,0,2,6,11,2024,381.96353,True
4156,2024-01-05,2,389,89.47,1,0,0,2,0,5,1,2024,381.7692,True
9497,2024-12-11,60,413,28.11,1,1,0,2,1,11,12,2024,381.66104,True
9197,2024-11-13,48,386,5.94,0,0,2,0,2,13,11,2024,381.63214,True
1323,2024-04-23,87,469,91.21,0,1,1,2,2,23,4,2024,381.59515,True
4650,2024-06-22,32,393,59.54,1,0,2,2,0,22,6,2024,381.46478,True
1663,2024-11-20,15,456,69.26,1,0,2,0,1,20,11,2024,381.01678,True
5793,2024-01-21,96,443,33.31,1,0,1,1,0,21,1,2024,380.90158,True
9726,2024-06-04,16,426,96.3,1,0,2,1,0,4,6,2024,380.61444,True
3760,2024-07-16,39,454,27.33,0,0,2,1,0,16,7,2024,380.42978,True
9368,2024-08-02,16,448,53.78,1,1,0,1,1,2,8,2024,380.28995,True
3756,2024-08-27,50,457,85.37,1,0,1,0,1,27,8,2024,380.24603,True
1539,2024-07-24,93,489,21.9,1,0,1,2,1,24,7,2024,380.11127,True
5713,2024-02-08,13,202,95.12,0,0,2,1,0,8,2,2024,380.02295,True
5936,2024-06-14,32,418,97.04,1,1,2,0,2,14,6,2024,380.01276,True
7675,2024-12-26,88,385,96.45,1,1,2,1,1,26,12,2024,379.93405,True
2564,2024-02-04,18,439,71.7,1,0,0,2,1,4,2,2024,379.8456,True
8101,2024-11-23,98,398,53.3,1,1,1,2,2,23,11,2024,379.75253,True
8688,2024-12-22,52,376,5.21,0,1,0,1,0,22,12,2024,379.69464,True
4713,2024-05-10,1,146,70.36,1,1,2,0,1,10,5,2024,379.58185,True
2883,2024-08-29,13,427,74.65,0,1,0,1,1,29,8,2024,379.49316,True
9780,2024-12-21,79,301,24.99,1,1,1,0,0,21,12,2024,379.43018,True
4302,2024-06-19,93,472,68.15,0,0,0,1,2,19,6,2024,379.375,True
1733,2024-08-19,96,377,68.88,0,0,2,0,1,19,8,2024,379.34048,True
4464,2024-06-22,22,497,62.17,1,0,0,0,0,22,6,2024,379.26917,True
3284,2024-06-15,9,423,97.34,1,0,0,2,2,15,6,2024,379.2376,True
5953,2024-04-18,79,445,31.79,0,0,2,2,2,18,4,2024,379.2124,True
7483,2024-02-08,79,448,37.6,0,1,2,1,2,8,2,2024,379.18768,True
4143,2024-08-16,48,416,18.45,1,0,1,1,2,16,8,2024,379.0185,True
4392,2024-01-08,7,217,98.69,1,1,1,0,0,8,1,2024,379.00015,True
4844,2024-03-27,32,468,30.07,0,0,2,2,1,27,3,2024,378.94504,True
1235,2024-02-25,79,409,12.75,1,0,2,0,2,25,2,2024,378.9276,True
2001,2024-02-18,92,391,14.12,0,1,2,0,2,18,2,2024,378.8678,True
2320,2024-09-20,21,437,97.64,1,1,2,2,0,20,9,2024,378.86432,True
7951,2024-07-14,62,470,72.6,0,1,1,2,1,14,7,2024,378.85638,True
6129,2024-07-23,55,13,36.96,1,1,1,2,0,23,7,2024,378.7854,True
1321,2024-01-19,95,359,99.9,1,0,1,2,0,19,1,2024,378.48358,True
7152,2024-08-12,58,401,41.35,1,1,0,2,0,12,8,2024,378.3322,True
7117,2024-07-10,9,157,58.58,0,1,1,2,0,10,7,2024,378.27847,True
8918,2024-03-05,4,263,51.4,1,1,2,0,2,5,3,2024,378.25516,True
2150,2024-08-19,3,448,43.25,0,0,0,1,1,19,8,2024,378.21985,True
9971,2024-04-04,16,376,92.62,0,0,2,0,0,4,4,2024,378.1469,True
2679,2024-02-09,12,469,66.47,0,0,0,1,2,9,2,2024,378.13193,True
2121,2024-07-11,29,489,57.33,1,0,2,2,1,11,7,2024,378.08762,True
1082,2024-07-31,78,75,40.62,0,1,2,1,0,31,7,2024,377.8557,True
1771,2024-06-08,19,465,19.65,0,0,2,1,0,8,6,2024,377.78577,True
5896,2024-01-19,52,334,11.89,1,0,0,0,0,19,1,2024,377.74054,True
3276,2024-06-23,48,358,10.95,1,0,2,0,0,23,6,2024,377.6451,True
5028,2024-03-16,1,392,69.97,1,0,2,1,1,16,3,2024,377.49872,True
3175,2024-07-18,78,280,45.48,0,1,1,0,2,18,7,2024,377.4952,True
3206,2024-05-30,73,415,31.33,1,0,0,0,0,30,5,2024,377.38937,True
3324,2024-11-24,42,426,61.38,1,1,0,1,2,24,11,2024,377.2498,True
9957,2024-04-26,57,436,89.1,0,0,1,2,1,26,4,2024,377.0843,True
8222,2024-07-29,88,480,26.32,0,0,1,1,1,29,7,2024,376.9481,True
5956,2024-01-10,10,422,61.09,1,1,1,2,2,10,1,2024,376.77713,True
2285,2024-08-04,48,421,13.14,0,1,2,0,1,4,8,2024,376.72418,True
6627,2024-08-11,39,477,83.15,0,1,2,2,0,11,8,2024,376.64868,True
4645,2024-11-28,64,456,71.23,1,0,2,2,2,28,11,2024,376.6278,True
3464,2024-05-11,62,441,11.15,0,0,2,0,0,11,5,2024,376.62262,True
7258,2024-04-03,53,325,24.42,0,1,2,1,1,3,4,2024,376.52594,True
7910,2024-11-12,48,394,90.28,1,0,2,0,2,12,11,2024,376.26218,True
2034,2024-03-08,53,459,64.26,1,0,1,0,1,8,3,2024,376.23254,True
1201,2024-04-20,28,409,27.35,1,1,2,2,0,20,4,2024,376.04532,True
3672,2024-10-04,30,383,99.05,0,1,0,0,0,4,10,2024,376.0364,True
5166,2024-09-02,5,456,80.47,1,0,1,1,2,2,9,2024,375.6678,True
7081,2024-06-17,73,489,16.09,1,1,0,2,0,17,6,2024,375.5206,True
7866,2024-10-04,88,407,27.34,0,1,0,0,2,4,10,2024,375.42783,True
1351,2024-05-10,30,362,82.57,0,0,0,0,1,10,5,2024,375.39264,True
4763,2024-10-10,90,422,87.67,0,1,0,0,2,10,10,2024,375.22888,True
4555,2024-08-26,40,468,78.2,0,1,2,2,1,26,8,2024,375.14114,True
6584,2024-10-09,59,401,89.18,0,0,2,0,0,9,10,2024,375.07748,True
2831,2024-04-02,82,382,24.94,1,1,1,1,2,2,4,2024,374.7924,True
3106,2024-06-21,46,405,96.69,1,1,0,1,0,21,6,2024,374.7716,True
2992,2024-07-28,46,401,6.08,1,0,0,1,0,28,7,2024,374.6379,True
7577,2024-03-04,23,415,49.52,1,1,0,2,1,4,3,2024,374.62613,True
5394,2024-05-27,15,465,41.46,1,1,0,2,1,27,5,2024,374.49582,True
5348,2024-04-16,72,425,88.82,1,1,0,2,2,16,4,2024,374.21802,True
2518,2024-07-09,54,320,74.92,0,1,1,2,2,9,7,2024,374.1716,True
1873,2024-10-04,78,456,63.73,0,1,0,0,0,4,10,2024,374.1669,True
6255,2024-12-21,92,359,21.66,1,1,1,0,1,21,12,2024,373.7633,True
6402,2024-03-05,4,356,23.59,0,1,0,1,1,5,3,2024,373.75934,True
2214,2024-05-06,36,444,16.43,1,1,0,1,1,6,5,2024,373.6821,True
6040,2024-09-23,5,435,21.04,0,1,0,2,2,23,9,2024,373.53708,True
6001,2024-02-12,56,419,76.32,0,0,0,1,0,12,2,2024,373.42337,True
4012,2024-04-26,73,396,51.08,0,0,0,0,2,26,4,2024,373.4038,True
2224,2024-01-23,15,434,91.45,1,1,1,1,1,23,1,2024,373.2622,True
3278,2024-12-14,39,482,78.35,1,0,2,2,0,14,12,2024,373.26025,True
4733,2024-02-10,9,491,23.55,0,0,2,1,2,10,2,2024,373.05914,True
5461,2024-07-10,9,389,13.19,1,1,2,2,2,10,7,2024,372.9734,True
3397,2024-03-12,95,434,80.19,1,0,1,0,1,12,3,2024,372.97067,True
1734,2024-04-05,86,420,88.47,0,0,0,0,1,5,4,2024,372.96478,True
3222,2024-07-26,48,436,69.19,0,1,1,2,0,26,7,2024,372.9396,True
4444,2024-11-09,22,463,63.03,1,1,0,2,1,9,11,2024,372.86658,True
8008,2024-06-07,99,254,76.38,1,1,2,0,1,7,6,2024,372.7225,True
6487,2024-07-10,49,462,90.8,0,0,1,1,2,10,7,2024,372.71616,True
5102,2024-03-14,49,57,74.08,1,1,0,2,1,14,3,2024,372.70148,True
7486,2024-04-03,58,423,8.18,0,1,1,2,2,3,4,2024,372.6799,True
5214,2024-09-14,94,448,28.9,0,1,2,2,0,14,9,2024,372.67667,True
4915,2024-09-05,36,427,87.24,1,1,1,2,0,5,9,2024,372.55356,True
8820,2024-02-16,83,390,5.14,1,1,2,2,1,16,2,2024,372.48947,True
6674,2024-07-19,16,475,60.02,1,0,1,1,0,19,7,2024,372.30865,True
9379,2024-07-15,3,446,52.05,0,0,0,0,0,15,7,2024,372.27023,True
3317,2024-11-30,78,356,93.41,0,0,2,0,1,30,11,2024,372.2648,True
1865,2024-03-06,88,386,69.26,0,1,2,0,2,6,3,2024,372.17703,True
8426,2024-11-28,68,10,36.34,0,0,2,0,0,28,11,2024,372.17648,True
9610,2024-02-11,39,74,8.08,0,1,0,2,2,11,2,2024,371.9524,True
1014,2024-12-23,65,482,61.1,0,0,2,2,2,23,12,2024,371.94485,True
3982,2024-05-13,53,479,66.2,1,0,1,2,1,13,5,2024,371.90457,True
8695,2024-04-03,73,381,45.64,0,1,0,1,2,3,4,2024,371.8882,True
8278,2024-04-07,93,483,70.35,1,0,0,1,1,7,4,2024,371.8085,True
2197,2024-12-24,59,438,84.65,0,0,0,2,0,24,12,2024,371.7497,True
1669,2024-12-02,89,274,9.49,1,0,1,1,2,2,12,2024,371.63885,True
4927,2024-08-11,57,491,33.54,0,1,0,0,1,11,8,2024,371.52792,True
4294,2024-01-07,4,380,79.4,0,1,0,2,2,7,1,2024,371.32877,True
2081,2024-03-27,4,399,13.77,1,0,0,0,1,27,3,2024,371.27777,True
3812,2024-08-30,79,434,66.06,0,1,1,1,1,30,8,2024,371.1782,True
4335,2024-10-24,68,469,79.05,1,0,2,2,1,24,10,2024,371.17783,True
7693,2024-05-31,63,369,26.26,1,0,2,1,0,31,5,2024,371.12274,True
3276,2024-02-23,79,382,30.17,1,0,1,2,2,23,2,2024,371.07587,True
7827,2024-07-24,1,383,19.57,1,1,0,1,0,24,7,2024,371.05286,True
2066,2024-10-21,39,373,6.49,1,0,1,0,2,21,10,2024,370.99716,True
9748,2024-03-13,49,411,87.45,1,1,1,0,2,13,3,2024,370.99152,True
4653,2024-09-19,19,323,19.36,0,1,1,2,0,19,9,2024,370.89496,True
3397,2024-10-13,66,464,37.5,0,0,1,2,1,13,10,2024,370.86084,True
8663,2024-09-09,22,498,72.94,1,1,2,2,0,9,9,2024,370.75223,True
5729,2024-04-08,80,381,84.91,0,0,1,2,1,8,4,2024,370.61203,True
2449,2024-06-23,28,482,76.34,1,0,2,0,2,23,6,2024,370.57422,True
4006,2024-01-06,30,465,23.9,1,0,0,2,0,6,1,2024,370.4713,True
4343,2024-10-21,88,368,36.21,1,0,2,0,2,21,10,2024,370.4494,True
7966,2024-08-30,39,449,20.32,1,1,2,0,2,30,8,2024,370.41205,True
9413,2024-07-31,71,382,81.38,1,0,1,0,2,31,7,2024,370.31467,True
8853,2024-05-07,14,230,11.84,1,0,0,1,1,7,5,2024,370.29614,True
1017,2024-05-19,31,228,11.45,0,0,2,0,0,19,5,2024,370.26218,True
4842,2024-07-09,46,490,33.65,1,1,2,2,2,9,7,2024,370.12244,True
1436,2024-10-29,92,440,41.34,0,0,2,2,2,29,10,2024,370.04013,True
8938,2024-09-14,96,378,95.8,1,1,1,1,2,14,9,2024,370.01123,True
5514,2024-02-19,55,439,90.83,0,1,0,0,2,19,2,2024,369.96597,True
4600,2024-01-27,89,397,35.71,0,1,0,2,2,27,1,2024,369.9351,True
4071,2024-08-26,57,405,26.02,0,1,0,2,1,26,8,2024,369.92722,True
3963,2024-06-12,24,464,63.51,1,0,1,2,2,12,6,2024,369.62607,True
2520,2024-03-15,73,408,40.38,0,1,2,2,1,15,3,2024,369.58145,True
1620,2024-01-03,83,464,52.12,0,0,0,0,1,3,1,2024,369.53644,True
3552,2024-09-18,80,471,47.2,1,1,1,0,0,18,9,2024,369.41705,True
1558,2024-08-14,99,404,77.98,1,0,2,2,0,14,8,2024,369.41293,True
4198,2024-04-27,36,464,61.4,0,1,2,0,0,27,4,2024,369.3859,True
5002,2024-03-22,24,469,47.4,1,0,2,1,0,22,3,2024,369.29837,True
4398,2024-07-28,62,364,10.58,1,0,0,0,2,28,7,2024,369.22284,True
7237,2024-04-10,47,393,92.97,0,0,2,1,0,10,4,2024,369.10382,True
7257,2024-09-03,70,419,9.27,0,0,2,1,1,3,9,2024,369.03937,True
5059,2024-02-09,70,437,26.03,0,0,1,0,2,9,2,2024,368.84824,True
2013,2024-12-05,87,389,49.96,1,0,0,2,1,5,12,2024,368.56757,True
7343,2024-11-22,90,345,97.44,0,1,0,2,1,22,11,2024,368.3515,True
8303,2024-07-06,96,383,84.74,0,0,2,0,0,6,7,2024,368.31345,True
2613,2024-10-10,38,377,96.09,1,1,0,0,0,10,10,2024,368.10373,True
7448,2024-05-13,50,472,88.5,1,1,2,1,0,13,5,2024,368.05804,True
8163,2024-03-10,19,368,76.82,0,0,0,1,0,10,3,2024,367.9937,True
8968,2024-02-17,88,396,88.26,1,0,2,2,2,17,2,2024,367.97388,True
2860,2024-05-29,59,395,88.04,0,1,1,2,2,29,5,2024,367.76447,True
3248,2024-04-08,24,478,77.18,0,1,0,0,0,8,4,2024,367.7402,True
2257,2024-07-10,9,396,71.85,0,1,0,0,1,10,7,2024,367.61084,True
9641,2024-08-14,34,476,39.35,1,1,0,2,0,14,8,2024,367.58408,True
5691,2024-05-10,62,352,50.95,0,0,0,0,2,10,5,2024,367.58072,True
4067,2024-08-27,94,331,5.31,0,0,2,0,2,27,8,2024,367.3074,True
4455,2024-03-20,16,454,26.75,1,0,1,1,2,20,3,2024,367.2695,True
3054,2024-02-11,67,392,91.29,0,1,0,1,2,11,2,2024,367.20462,True
9792,2024-05-05,56,472,13.24,1,1,2,2,2,5,5,2024,367.18008,True
2773,2024-11-17,31,430,20.76,0,1,2,2,2,17,11,2024,367.16553,True
8694,2024-03-20,29,423,72.47,1,0,1,0,1,20,3,2024,367.15295,True
4317,2024-10-23,71,323,47.55,0,0,0,0,0,23,10,2024,367.08115,True
5401,2024-08-29,75,380,94.33,1,1,2,1,0,29,8,2024,367.03122,True
5119,2024-01-21,49,489,69.35,1,1,1,2,1,21,1,2024,366.9588,True
9932,2024-04-25,51,384,8.0,0,1,2,2,0,25,4,2024,366.95248,True
3183,2024-10-11,53,484,41.6,1,0,1,2,1,11,10,2024,366.7215,True
3464,2024-03-12,16,420,24.58,0,1,2,2,0,12,3,2024,366.6344,True
1245,2024-11-01,10,380,74.9,1,0,1,2,0,1,11,2024,366.51096,True
3044,2024-04-14,5,421,51.31,0,0,2,1,1,14,4,2024,366.23065,True
2256,2024-09-08,77,450,31.59,0,1,1,1,0,8,9,2024,366.01422,True
6067,2024-12-10,32,447,50.18,0,0,0,0,0,10,12,2024,365.86713,True
8766,2024-05-03,92,442,24.08,0,1,0,1,0,3,5,2024,365.85355,True
4648,2024-11-11,45,478,81.04,1,0,1,1,1,11,11,2024,365.84903,True
6839,2024-07-16,74,445,89.03,1,0,2,2,1,16,7,2024,365.78964,True
6141,2024-12-20,60,217,51.24,1,0,0,1,0,20,12,2024,365.6144,True
2871,2024-12-24,60,363,99.4,1,0,2,2,1,24,12,2024,365.6046,True
1660,2024-02-02,89,398,38.76,1,1,2,1,2,2,2,2024,365.57602,True
5144,2024-06-06,81,398,89.41,0,0,0,0,2,6,6,2024,365.44913,True
8841,2024-08-12,53,376,12.32,0,1,2,2,0,12,8,2024,365.39865,True
4413,2024-02-22,14,481,67.97,1,1,1,2,0,22,2,2024,365.3575,True
8012,2024-03-24,52,376,7.24,0,0,0,2,2,24,3,2024,365.3394,True
5020,2024-10-02,49,417,89.8,1,1,1,2,1,2,10,2024,365.33936,True
9807,2024-02-28,71,454,65.03,1,1,1,0,1,28,2,2024,365.24057,True
5524,2024-10-10,70,382,92.54,1,1,1,0,0,10,10,2024,365.21512,True
1057,2024-05-06,80,455,79.47,0,1,0,0,0,6,5,2024,365.0634,True
6106,2024-10-01,33,357,14.43,1,1,1,1,2,1,10,2024,364.78186,True
2095,2024-10-26,9,405,92.13,1,1,1,1,2,26,10,2024,364.3309,True
